,,Voter Status,,
,EAU CLAIRE - VILLAGE OF FALL CREEK - WARD 1,7,,
,EAU CLAIRE - VILLAGE OF FALL CREEK - WARD 2,2,,
,FLORENCE - TOWN OF AURORA - WARD 2,2,,
,FLORENCE - TOWN OF FLORENCE - WARD 2,1,,
,FLORENCE - TOWN OF FLORENCE - WARD 6,2,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 1,10,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 10,6,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 11,2,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 12,7,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 13,7,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 14,5,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 15,3,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 16,5,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 17,1,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 19,1,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 2,3,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 21,8,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 22,5,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 23,7,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 24,5,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 25,10,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 3,10,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 4,2,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 5,6,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 6,7,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 7,6,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 8,8,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 9,2,,
,FOND DU LAC - CITY OF RIPON - WARD 11,3,,
,FOND DU LAC - CITY OF RIPON - WARD 2,1,,
,FOND DU LAC - CITY OF RIPON - WARD 3,2,,
,FOND DU LAC - CITY OF RIPON - WARD 4,1,,
,FOND DU LAC - CITY OF RIPON - WARD 5,3,,
,FOND DU LAC - CITY OF RIPON - WARD 6,2,,
,FOND DU LAC - CITY OF RIPON - WARD 7,1,,
,FOND DU LAC - CITY OF RIPON - WARD 8,2,,
,FOND DU LAC - CITY OF RIPON - WARD 9,1,,
,FOND DU LAC - CITY OF WAUPUN - WARD 11,2,,
,FOND DU LAC - CITY OF WAUPUN - WARD 12,1,,
,FOND DU LAC - CITY OF WAUPUN - WARD 9,5,,
,FOND DU LAC - TOWN OF ALTO - WARD 1,2,,
,FOND DU LAC - TOWN OF ALTO - WARD 2,3,,
,FOND DU LAC - TOWN OF ASHFORD - WARD 1,1,,
,FOND DU LAC - TOWN OF ASHFORD - WARD 2,5,,
,FOND DU LAC - TOWN OF ASHFORD - WARD 3,2,,
,FOND DU LAC - TOWN OF AUBURN - WARD 1,5,,
,FOND DU LAC - TOWN OF AUBURN - WARD 2,6,,
,FOND DU LAC - TOWN OF AUBURN - WARD 3,5,,
,FOND DU LAC - TOWN OF BYRON - WARD 1,4,,
,FOND DU LAC - TOWN OF BYRON - WARD 2,2,,
,FOND DU LAC - TOWN OF CALUMET - WARD 1,1,,
,FOND DU LAC - TOWN OF CALUMET - WARD 2,2,,
,FOND DU LAC - TOWN OF EDEN - WARD 1,2,,
,FOND DU LAC - TOWN OF EDEN - WARD 2,1,,
,FOND DU LAC - TOWN OF ELDORADO - WARD 1,3,,
,FOND DU LAC - TOWN OF ELDORADO - WARD 2,1,,
,FOND DU LAC - TOWN OF ELDORADO - WARD 3,2,,
,FOND DU LAC - TOWN OF EMPIRE - WARD 1,5,,
,FOND DU LAC - TOWN OF EMPIRE - WARD 2,4,,
,FOND DU LAC - TOWN OF EMPIRE - WARD 3,4,,
,FOND DU LAC - TOWN OF EMPIRE - WARD 4,1,,
,FOND DU LAC - TOWN OF FOND DU LAC - WARD 1,3,,
,FOND DU LAC - TOWN OF FOND DU LAC - WARD 2,3,,
,FOND DU LAC - TOWN OF FOND DU LAC - WARD 3,6,,
,FOND DU LAC - TOWN OF FOND DU LAC - WARD 5,1,,
,FOND DU LAC - TOWN OF FOREST - WARD 1,3,,
,FOND DU LAC - TOWN OF FOREST - WARD 2,3,,
,FOND DU LAC - TOWN OF FRIENDSHIP - WARD 1,4,,
,FOND DU LAC - TOWN OF FRIENDSHIP - WARD 2,5,,
,FOND DU LAC - TOWN OF FRIENDSHIP - WARD 3,4,,
,FOND DU LAC - TOWN OF LAMARTINE - WARD 1,2,,
,FOND DU LAC - TOWN OF MARSHFIELD - WARD 1,4,,
,FOND DU LAC - TOWN OF MARSHFIELD - WARD 2,1,,
,FOND DU LAC - TOWN OF METOMEN - WARD 1,3,,
,FOND DU LAC - TOWN OF METOMEN - WARD 2,3,,
,FOND DU LAC - TOWN OF OAKFIELD - WARD 1,2,,
,FOND DU LAC - TOWN OF OAKFIELD - WARD 2,2,,
,FOND DU LAC - TOWN OF OSCEOLA - WARD 1,4,,
,FOND DU LAC - TOWN OF OSCEOLA - WARD 2,1,,
,FOND DU LAC - TOWN OF RIPON - WARD 1,4,,
,FOND DU LAC - TOWN OF RIPON - WARD 2,5,,
,FOND DU LAC - TOWN OF ROSENDALE - WARD 1,2,,
,FOND DU LAC - TOWN OF SPRINGVALE - WARD 1,4,,
,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 1,4,,
,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 2,3,,
,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 3,1,,
,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 4,5,,
,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 5,1,,
,FOND DU LAC - TOWN OF WAUPUN - WARD 1,2,,
,FOND DU LAC - TOWN OF WAUPUN - WARD 2,7,,
,FOND DU LAC - VILLAGE OF BRANDON - WARD 1,4,,
,FOND DU LAC - VILLAGE OF CAMPBELLSPORT - WARD 1,1,,
,FOND DU LAC - VILLAGE OF CAMPBELLSPORT - WARD 2,1,,
,FOND DU LAC - VILLAGE OF CAMPBELLSPORT - WARD 3,2,,
,FOND DU LAC - VILLAGE OF CAMPBELLSPORT - WARD 4,4,,
,FOND DU LAC - VILLAGE OF EDEN - WARD 1,3,,
,FOND DU LAC - VILLAGE OF FAIRWATER - WARD 1,1,,
,FOND DU LAC - VILLAGE OF MOUNT CALVARY - WARD 1,4,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 1,2,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 2,4,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 3,3,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 4,1,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 5,3,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 6,2,,
,FOND DU LAC - VILLAGE OF OAKFIELD - WARD 1,2,,
,FOND DU LAC - VILLAGE OF OAKFIELD - WARD 2,3,,
,FOND DU LAC - VILLAGE OF ROSENDALE - WARD 1,4,,
,FOND DU LAC - VILLAGE OF ROSENDALE - WARD 2,4,,
,FOND DU LAC - VILLAGE OF ST. CLOUD - WARD 1,8,,
,FOREST - CITY OF CRANDON - WARD 1,1,,
,FOREST - CITY OF CRANDON - WARD 2,4,,
,FOREST - CITY OF CRANDON - WARD 4,2,,
,FOREST - TOWN OF ALVIN - WARD 1,1,,
,FOREST - TOWN OF ARGONNE - WARD 2,3,,
,FOREST - TOWN OF ARGONNE - WARD 3,1,,
,FOREST - TOWN OF ARMSTRONG CREEK - WARD 1,2,,
,FOREST - TOWN OF BLACKWELL - WARD 1,1,,
,FOREST - TOWN OF CRANDON - WARD 1,1,,
,FOREST - TOWN OF CRANDON - WARD 3,1,,
,FOREST - TOWN OF HILES - WARD 1,2,,
,FOREST - TOWN OF LAONA - WARD 1,3,,
,FOREST - TOWN OF LAONA - WARD 2,2,,
,FOREST - TOWN OF LAONA - WARD 3,2,,
,FOREST - TOWN OF LINCOLN - WARD 1,2,,
,FOREST - TOWN OF LINCOLN - WARD 3,3,,
,FOREST - TOWN OF NASHVILLE - WARD 1,7,,
,FOREST - TOWN OF NASHVILLE - WARD 2,1,,
,FOREST - TOWN OF NASHVILLE - WARD 3,1,,
,FOREST - TOWN OF ROSS - WARD 1,1,,
,FOREST - TOWN OF WABENO - WARD 1,1,,
,FOREST - TOWN OF WABENO - WARD 3,1,,
,FOREST - TOWN OF WABENO - WARD 4,3,,
,GRANT - CITY OF BOSCOBEL - WARD 1,1,,
,GRANT - CITY OF BOSCOBEL - WARD 2,3,,
,GRANT - CITY OF BOSCOBEL - WARD 3,3,,
,GRANT - CITY OF BOSCOBEL - WARD 4,3,,
,GRANT - CITY OF CUBA CITY - WARD 2,1,,
,GRANT - CITY OF CUBA CITY - WARD 3,1,,
,GRANT - CITY OF CUBA CITY - WARD 4,2,,
,GRANT - CITY OF FENNIMORE - WARD 1,2,,
,GRANT - CITY OF FENNIMORE - WARD 2,1,,
,GRANT - CITY OF LANCASTER - WARD 1,1,,
,GRANT - CITY OF LANCASTER - WARD 2,2,,
,GRANT - CITY OF LANCASTER - WARD 3,1,,
,GRANT - CITY OF LANCASTER - WARD 4,4,,
,GRANT - CITY OF LANCASTER - WARD 5,4,,
,GRANT - CITY OF LANCASTER - WARD 6,1,,
,GRANT - CITY OF PLATTEVILLE - WARD 1,4,,
,GRANT - CITY OF PLATTEVILLE - WARD 2,9,,
,GRANT - CITY OF PLATTEVILLE - WARD 3,12,,
,GRANT - CITY OF PLATTEVILLE - WARD 4,9,,
,GRANT - CITY OF PLATTEVILLE - WARD 5,2,,
,GRANT - CITY OF PLATTEVILLE - WARD 6,2,,
,GRANT - CITY OF PLATTEVILLE - WARD 7,10,,
,GRANT - CITY OF PLATTEVILLE - WARD 8,13,,
,GRANT - TOWN OF BEETOWN - WARD 1,1,,
,GRANT - TOWN OF BLOOMINGTON - WARD 1,3,,
,GRANT - TOWN OF BOSCOBEL - WARD 2,4,,
,GRANT - TOWN OF CASTLE ROCK - WARD 1,4,,
,GRANT - TOWN OF ELLENBORO - WARD 1,2,,
,GRANT - TOWN OF FENNIMORE - WARD 2,1,,
,GRANT - TOWN OF GLEN HAVEN - WARD 1,3,,
,GRANT - TOWN OF HARRISON - WARD 1,1,,
,GRANT - TOWN OF HAZEL GREEN - WARD 1,4,,
,GRANT - TOWN OF HAZEL GREEN - WARD 2,3,,
,GRANT - TOWN OF JAMESTOWN - WARD 1,6,,
,GRANT - TOWN OF JAMESTOWN - WARD 2,6,,
,GRANT - TOWN OF JAMESTOWN - WARD 3,2,,
,GRANT - TOWN OF LIBERTY - WARD 1,2,,
,GRANT - TOWN OF LIMA - WARD 1,3,,
,GRANT - TOWN OF MARION - WARD 1,2,,
,GRANT - TOWN OF MOUNT IDA - WARD 1,2,,
,GRANT - TOWN OF NORTH LANCASTER - WARD 1,1,,
,GRANT - TOWN OF NORTH LANCASTER - WARD 2,1,,
,GRANT - TOWN OF PARIS - WARD 1,1,,
,GRANT - TOWN OF PARIS - WARD 2,1,,
,GRANT - TOWN OF PATCH GROVE - WARD 1,2,,
,GRANT - TOWN OF PLATTEVILLE - WARD 1,5,,
,GRANT - TOWN OF PLATTEVILLE - WARD 2,1,,
,GRANT - TOWN OF PLATTEVILLE - WARD 3,4,,
,GRANT - TOWN OF POTOSI - WARD 1,2,,
,GRANT - TOWN OF SMELSER - WARD 1,1,,
,GRANT - TOWN OF SOUTH LANCASTER - WARD 1,1,,
,GRANT - TOWN OF WATERLOO - WARD 1,1,,
,GRANT - TOWN OF WATTERSTOWN - WARD 1,1,,
,GRANT - TOWN OF WYALUSING - WARD 1,1,,
,GRANT - VILLAGE OF BLOOMINGTON - WARD 1,2,,
,GRANT - VILLAGE OF BLUE RIVER - WARD 1,2,,
,GRANT - VILLAGE OF CASSVILLE - WARD 1,1,,
,GRANT - VILLAGE OF CASSVILLE - WARD 2,1,,
,GRANT - VILLAGE OF DICKEYVILLE - WARD 1,2,,
,GRANT - VILLAGE OF DICKEYVILLE - WARD 2,2,,
,GRANT - VILLAGE OF HAZEL GREEN - WARD 1,3,,
,GRANT - VILLAGE OF HAZEL GREEN - WARD 2,1,,
,GRANT - VILLAGE OF LIVINGSTON - WARD 1,2,,
,GRANT - VILLAGE OF MONTFORT - WARD 1,1,,
,GRANT - VILLAGE OF MOUNT HOPE - WARD 1,1,,
,GRANT - VILLAGE OF MUSCODA - WARD 1,1,,
,GRANT - VILLAGE OF MUSCODA - WARD 2,2,,
,GREEN - CITY OF BRODHEAD - WARD 1,2,,
,GREEN - CITY OF BRODHEAD - WARD 2,1,,
,GREEN - CITY OF BRODHEAD - WARD 3,4,,
,GREEN - CITY OF BRODHEAD - WARD 4,3,,
,GREEN - CITY OF BRODHEAD - WARD 5,7,,
,GREEN - CITY OF BRODHEAD - WARD 6,3,,
,GREEN - CITY OF MONROE - WARD 1,1,,
,GREEN - CITY OF MONROE - WARD 2,2,,
,GREEN - CITY OF MONROE - WARD 3,2,,
,GREEN - CITY OF MONROE - WARD 4,4,,
,GREEN - CITY OF MONROE - WARD 5,3,,
,GREEN - CITY OF MONROE - WARD 6,2,,
,GREEN - CITY OF MONROE - WARD 7,5,,
,GREEN - CITY OF MONROE - WARD 8,1,,
,GREEN - CITY OF MONROE - WARD 9,1,,
,GREEN - TOWN OF ALBANY - WARD 2,2,,
,GREEN - TOWN OF BROOKLYN - WARD 1,4,,
,GREEN - TOWN OF BROOKLYN - WARD 3,1,,
,GREEN - TOWN OF CADIZ - WARD 1,3,,
,GREEN - TOWN OF CLARNO - WARD 1,1,,
,GREEN - TOWN OF CLARNO - WARD 2,1,,
,GREEN - TOWN OF DECATUR - WARD 1,3,,
,GREEN - TOWN OF DECATUR - WARD 2,3,,
,GREEN - TOWN OF DECATUR - WARD 3,3,,
,GREEN - TOWN OF EXETER - WARD 1,3,,
,GREEN - TOWN OF EXETER - WARD 3,3,,
,GREEN - TOWN OF EXETER - WARD 4,1,,
,GREEN - TOWN OF JEFFERSON - WARD 1,3,,
,GREEN - TOWN OF JEFFERSON - WARD 2,2,,
,GREEN - TOWN OF JORDAN - WARD 1,1,,
,GREEN - TOWN OF MONROE - WARD 1,4,,
,GREEN - TOWN OF MOUNT PLEASANT - WARD 2,1,,
,GREEN - TOWN OF MOUNT PLEASANT - WARD 3,2,,
,GREEN - TOWN OF NEW GLARUS - WARD 1,4,,
,GREEN - TOWN OF SPRING GROVE - WARD 1,2,,
,GREEN - TOWN OF SYLVESTER - WARD 1,5,,
,GREEN - TOWN OF SYLVESTER - WARD 2,1,,
,GREEN - TOWN OF WASHINGTON - WARD 1,1,,
,GREEN - TOWN OF YORK - WARD 1,3,,
,GREEN - VILLAGE OF ALBANY - WARD 1,5,,
,GREEN - VILLAGE OF ALBANY - WARD 2,2,,
,GREEN - VILLAGE OF BELLEVILLE - WARD 3,1,,
,GREEN - VILLAGE OF BROOKLYN - WARD 2,4,,
,GREEN - VILLAGE OF MONTICELLO - WARD 1,1,,
,GREEN - VILLAGE OF NEW GLARUS - WARD 1,4,,
,GREEN - VILLAGE OF NEW GLARUS - WARD 2,2,,
,GREEN - VILLAGE OF NEW GLARUS - WARD 3,2,,
,GREEN LAKE - CITY OF BERLIN - WARD 1,3,,
,GREEN LAKE - CITY OF BERLIN - WARD 2,1,,
,GREEN LAKE - CITY OF BERLIN - WARD 3,1,,
,GREEN LAKE - CITY OF BERLIN - WARD 5,1,,
,GREEN LAKE - CITY OF BERLIN - WARD 6,7,,
,GREEN LAKE - CITY OF GREEN LAKE - WARD 2,1,,
,GREEN LAKE - CITY OF MARKESAN - WARD 1,1,,
,GREEN LAKE - CITY OF MARKESAN - WARD 3,3,,
,GREEN LAKE - CITY OF PRINCETON - WARD 1,1,,
,GREEN LAKE - CITY OF PRINCETON - WARD 3,2,,
,GREEN LAKE - CITY OF PRINCETON - WARD 4,3,,
,GREEN LAKE - TOWN OF BERLIN - WARD 1,3,,
,GREEN LAKE - TOWN OF BERLIN - WARD 3,1,,
,GREEN LAKE - TOWN OF BROOKLYN - WARD 1,3,,
,GREEN LAKE - TOWN OF BROOKLYN - WARD 3,5,,
,GREEN LAKE - TOWN OF GREEN LAKE - WARD 1,6,,
,GREEN LAKE - TOWN OF MACKFORD - WARD 1,4,,
,GREEN LAKE - TOWN OF MARQUETTE - WARD 1,1,,
,GREEN LAKE - TOWN OF PRINCETON - WARD 1,2,,
,GREEN LAKE - TOWN OF PRINCETON - WARD 3,6,,
,GREEN LAKE - TOWN OF PRINCETON - WARD 4,1,,
,GREEN LAKE - TOWN OF SENECA - WARD 1,1,,
,GREEN LAKE - TOWN OF ST. MARIE - WARD 1,1,,
,GREEN LAKE - TOWN OF ST. MARIE - WARD 2,1,,
,GREEN LAKE - VILLAGE OF KINGSTON - WARD 1,1,,
,GREEN LAKE - VILLAGE OF MARQUETTE - WARD 1,1,,
,IOWA - CITY OF DODGEVILLE - WARD 1,2,,
,IOWA - CITY OF DODGEVILLE - WARD 3,2,,
,IOWA - CITY OF DODGEVILLE - WARD 5,1,,
,IOWA - CITY OF DODGEVILLE - WARD 6,1,,
,IOWA - CITY OF DODGEVILLE - WARD 7,4,,
,IOWA - CITY OF DODGEVILLE - WARD 8,1,,
,IOWA - CITY OF DODGEVILLE - WARD 9,1,,
,IOWA - CITY OF MINERAL POINT - WARD 1,2,,
,IOWA - CITY OF MINERAL POINT - WARD 6,1,,
,IOWA - TOWN OF ARENA - WARD 1,3,,
,IOWA - TOWN OF ARENA - WARD 2,3,,
,IOWA - TOWN OF BRIGHAM - WARD 2,4,,
,IOWA - TOWN OF CLYDE - WARD 1,2,,
,IOWA - TOWN OF DODGEVILLE - WARD 1,3,,
,IOWA - TOWN OF DODGEVILLE - WARD 2,2,,
,IOWA - TOWN OF DODGEVILLE - WARD 3,1,,
,IOWA - TOWN OF DODGEVILLE - WARD 4,1,,
,IOWA - TOWN OF EDEN - WARD 1,4,,
,IOWA - TOWN OF HIGHLAND - WARD 1,1,,
,IOWA - TOWN OF HIGHLAND - WARD 2,4,,
,IOWA - TOWN OF MINERAL POINT - WARD 1,2,,
,IOWA - TOWN OF MINERAL POINT - WARD 2,2,,
,IOWA - TOWN OF MOSCOW - WARD 1,2,,
,IOWA - TOWN OF MOSCOW - WARD 2,1,,
,IOWA - TOWN OF PULASKI - WARD 1,1,,
,IOWA - TOWN OF RIDGEWAY - WARD 1,2,,
,IOWA - TOWN OF WALDWICK - WARD 2,1,,
,IOWA - VILLAGE OF ARENA - WARD 1,3,,
,IOWA - VILLAGE OF AVOCA - WARD 1,2,,
,IOWA - VILLAGE OF BARNEVELD - WARD 1,2,,
,IOWA - VILLAGE OF BARNEVELD - WARD 2,1,,
,IOWA - VILLAGE OF HIGHLAND - WARD 1,1,,
,IOWA - VILLAGE OF HOLLANDALE - WARD 1,1,,
,IOWA - VILLAGE OF LINDEN - WARD 1,5,,
,IOWA - VILLAGE OF REWEY - WARD 1,1,,
,IOWA - VILLAGE OF RIDGEWAY - WARD 1,6,,
,IRON - CITY OF HURLEY - WARD 1,1,,
,IRON - CITY OF HURLEY - WARD 2,3,,
,IRON - CITY OF MONTREAL - WARD 1,1,,
,IRON - CITY OF MONTREAL - WARD 2,2,,
,IRON - TOWN OF CAREY - WARD 1,2,,
,IRON - TOWN OF MERCER - WARD 1,1,,
,IRON - TOWN OF PENCE - WARD 1,3,,
,IRON - TOWN OF SAXON - WARD 1,3,,
,IRON - TOWN OF SHERMAN - WARD 1,1,,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 1,2,,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 2,5,,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 3,3,,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 4,2,,
,JACKSON - TOWN OF ADAMS - WARD 2,3,,
,JACKSON - TOWN OF ALBION - WARD 2,4,,
,JACKSON - TOWN OF ALBION - WARD 3,2,,
,JACKSON - TOWN OF ALMA - WARD 1,1,,
,JACKSON - TOWN OF BROCKWAY - WARD 4,3,,
,JACKSON - TOWN OF BROCKWAY - WARD 5,1,,
,JACKSON - TOWN OF CITY POINT - WARD 1,2,,
,JACKSON - TOWN OF CURRAN - WARD 1,1,,
,JACKSON - TOWN OF GARDEN VALLEY - WARD 1,2,,
,JACKSON - TOWN OF GARFIELD - WARD 1,1,,
,JACKSON - TOWN OF HIXTON - WARD 1,2,,
,JACKSON - TOWN OF HIXTON - WARD 2,1,,
,JACKSON - TOWN OF IRVING - WARD 1,1,,
,JACKSON - TOWN OF KNAPP - WARD 1,1,,
,JACKSON - TOWN OF MANCHESTER - WARD 1,3,,
,JACKSON - TOWN OF MELROSE - WARD 1,3,,
,JACKSON - TOWN OF NORTH BEND - WARD 1,2,,
,JACKSON - TOWN OF NORTHFIELD - WARD 1,2,,
,JACKSON - TOWN OF SPRINGFIELD - WARD 1,4,,
,JACKSON - VILLAGE OF ALMA CENTER - WARD 1,1,,
,JACKSON - VILLAGE OF HIXTON - WARD 1,1,,
,JACKSON - VILLAGE OF MELROSE - WARD 1,3,,
,JACKSON - VILLAGE OF MERRILLAN - WARD 1,2,,
,JACKSON - VILLAGE OF TAYLOR - WARD 1,1,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 1,5,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 2,5,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 3,4,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 4,5,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 5,2,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 6,7,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 7,2,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 8,9,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 9,2,,
,JEFFERSON - CITY OF JEFFERSON - WARD 1,4,,
,JEFFERSON - CITY OF JEFFERSON - WARD 10,4,,
,JEFFERSON - CITY OF JEFFERSON - WARD 2,3,,
,JEFFERSON - CITY OF JEFFERSON - WARD 3,5,,
,JEFFERSON - CITY OF JEFFERSON - WARD 4,3,,
,JEFFERSON - CITY OF JEFFERSON - WARD 5,6,,
,JEFFERSON - CITY OF JEFFERSON - WARD 7,2,,
,JEFFERSON - CITY OF JEFFERSON - WARD 8,2,,
,JEFFERSON - CITY OF JEFFERSON - WARD 9,1,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 1,3,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 2,5,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 3,4,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 4,5,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 5,1,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 6,6,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 7,4,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 8,2,,
,JEFFERSON - CITY OF WATERLOO - WARD 1,1,,
,JEFFERSON - CITY OF WATERLOO - WARD 2,5,,
,JEFFERSON - CITY OF WATERLOO - WARD 3,5,,
,JEFFERSON - CITY OF WATERLOO - WARD 4,1,,
,JEFFERSON - CITY OF WATERLOO - WARD 5,4,,
,JEFFERSON - CITY OF WATERTOWN - WARD 10,7,,
,JEFFERSON - CITY OF WATERTOWN - WARD 11,3,,
,JEFFERSON - CITY OF WATERTOWN - WARD 12,7,,
,JEFFERSON - CITY OF WATERTOWN - WARD 13,4,,
,JEFFERSON - CITY OF WATERTOWN - WARD 14,2,,
,JEFFERSON - CITY OF WATERTOWN - WARD 15,5,,
,JEFFERSON - CITY OF WATERTOWN - WARD 16,3,,
,JEFFERSON - CITY OF WATERTOWN - WARD 17,2,,
,JEFFERSON - CITY OF WATERTOWN - WARD 18,10,,
,JEFFERSON - CITY OF WATERTOWN - WARD 8,6,,
,JEFFERSON - CITY OF WATERTOWN - WARD 9,3,1,
,JEFFERSON - CITY OF WHITEWATER - WARD 10,4,,
,JEFFERSON - CITY OF WHITEWATER - WARD 11,5,,
,JEFFERSON - TOWN OF AZTALAN - WARD 1,5,,
,JEFFERSON - TOWN OF AZTALAN - WARD 2,2,,
,JEFFERSON - TOWN OF COLD SPRING - WARD 1,6,,
,JEFFERSON - TOWN OF CONCORD - WARD 1,5,,
,JEFFERSON - TOWN OF CONCORD - WARD 2,2,,
,JEFFERSON - TOWN OF CONCORD - WARD 3,4,,
,JEFFERSON - TOWN OF FARMINGTON - WARD 1,5,,
,JEFFERSON - TOWN OF FARMINGTON - WARD 2,6,,
,JEFFERSON - TOWN OF HEBRON - WARD 1,4,,
,JEFFERSON - TOWN OF HEBRON - WARD 2,1,,
,JEFFERSON - TOWN OF IXONIA - WARD 1,5,,
,JEFFERSON - TOWN OF IXONIA - WARD 2,1,,
,JEFFERSON - TOWN OF IXONIA - WARD 3,2,,
,JEFFERSON - TOWN OF IXONIA - WARD 4,4,,
,JEFFERSON - TOWN OF IXONIA - WARD 6,3,,
,JEFFERSON - TOWN OF JEFFERSON - WARD 1,5,,
,JEFFERSON - TOWN OF JEFFERSON - WARD 2,5,,
,JEFFERSON - TOWN OF JEFFERSON - WARD 3,4,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 1,3,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 2,1,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 3,2,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 4,5,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 5,2,,
,JEFFERSON - TOWN OF LAKE MILLS - WARD 1,3,,
,JEFFERSON - TOWN OF LAKE MILLS - WARD 2,3,,
,JEFFERSON - TOWN OF LAKE MILLS - WARD 3,1,,
,JEFFERSON - TOWN OF MILFORD - WARD 1,3,,
,JEFFERSON - TOWN OF MILFORD - WARD 2,1,,
,JEFFERSON - TOWN OF OAKLAND - WARD 1,4,,
,JEFFERSON - TOWN OF OAKLAND - WARD 2,6,,
,JEFFERSON - TOWN OF OAKLAND - WARD 3,6,,
,JEFFERSON - TOWN OF OAKLAND - WARD 4,3,,
,JEFFERSON - TOWN OF PALMYRA - WARD 1,4,,
,JEFFERSON - TOWN OF SULLIVAN - WARD 1,4,,
,JEFFERSON - TOWN OF SULLIVAN - WARD 2,4,,
,JEFFERSON - TOWN OF SUMNER - WARD 1,1,,
,JEFFERSON - TOWN OF WATERLOO - WARD 1,4,,
,JEFFERSON - TOWN OF WATERTOWN - WARD 1,4,,
,JEFFERSON - TOWN OF WATERTOWN - WARD 2,6,,
,JEFFERSON - VILLAGE OF JOHNSON CREEK - WARD 1,8,,
,JEFFERSON - VILLAGE OF JOHNSON CREEK - WARD 2,4,,
,JEFFERSON - VILLAGE OF JOHNSON CREEK - WARD 3,7,,
,JEFFERSON - VILLAGE OF PALMYRA - WARD 1,5,,
,JEFFERSON - VILLAGE OF PALMYRA - WARD 2,3,,
,JEFFERSON - VILLAGE OF SULLIVAN - WARD 1,4,,
,JUNEAU - CITY OF ELROY - WARD 1,1,,
,JUNEAU - CITY OF ELROY - WARD 2,3,,
,JUNEAU - CITY OF ELROY - WARD 5,1,,
,JUNEAU - CITY OF ELROY - WARD 7,2,,
,JUNEAU - CITY OF MAUSTON - WARD 1,5,,
,JUNEAU - CITY OF MAUSTON - WARD 2,3,,
,JUNEAU - CITY OF MAUSTON - WARD 3,5,,
,JUNEAU - CITY OF MAUSTON - WARD 4,3,,
,JUNEAU - CITY OF MAUSTON - WARD 5,1,,
