,,Voter Status,,
,,Active,Dropped,
,,Count,Count,
,SHEBOYGAN - CITY OF SHEBOYGAN - WARD 2,2,,
,SHEBOYGAN - CITY OF SHEBOYGAN - WARD 20,2,1,
,SHEBOYGAN - CITY OF SHEBOYGAN - WARD 21,2,,
,SHEBOYGAN - CITY OF SHEBOYGAN - WARD 22,4,1,
,SHEBOYGAN - CITY OF SHEBOYGAN - WARD 23,3,1,
,SHEBOYGAN - CITY OF SHEBOYGAN - WARD 24,7,,
,SHEBOYGAN - CITY OF SHEBOYGAN - WARD 3,6,,
,SHEBOYGAN - CITY OF SHEBOYGAN - WARD 4,1,,
,SHEBOYGAN - CITY OF SHEBOYGAN - WARD 5,4,,
,SHEBOYGAN - CITY OF SHEBOYGAN FALLS - WARD 1,1,,
,SHEBOYGAN - CITY OF SHEBOYGAN FALLS - WARD 2,1,,
,SHEBOYGAN - CITY OF SHEBOYGAN FALLS - WARD 3,3,,
,SHEBOYGAN - CITY OF SHEBOYGAN FALLS - WARD 4,3,,
,SHEBOYGAN - CITY OF SHEBOYGAN FALLS - WARD 6,3,1,
,SHEBOYGAN - CITY OF SHEBOYGAN FALLS - WARD 7,2,,
,SHEBOYGAN - CITY OF SHEBOYGAN FALLS - WARD 9,2,2,
,SHEBOYGAN - TOWN OF GREENBUSH - WARD 1,2,,
,SHEBOYGAN - TOWN OF GREENBUSH - WARD 2,1,,
,SHEBOYGAN - TOWN OF HOLLAND - WARD 1,1,,
,SHEBOYGAN - TOWN OF HOLLAND - WARD 2,1,,
,SHEBOYGAN - TOWN OF HOLLAND - WARD 3,1,1,
,SHEBOYGAN - TOWN OF LIMA - WARD 1,1,,
,SHEBOYGAN - TOWN OF LIMA - WARD 2,1,1,
,SHEBOYGAN - TOWN OF LIMA - WARD 4,1,,
,SHEBOYGAN - TOWN OF MITCHELL - WARD 1,1,,
,SHEBOYGAN - TOWN OF MITCHELL - WARD 2,1,,
,SHEBOYGAN - TOWN OF MOSEL - WARD 1,1,2,
,SHEBOYGAN - TOWN OF PLYMOUTH - WARD 2,,1,
,SHEBOYGAN - TOWN OF PLYMOUTH - WARD 4,2,,
,SHEBOYGAN - TOWN OF RHINE - WARD 1,,1,
,SHEBOYGAN - TOWN OF SCOTT - WARD 1,1,,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 1,2,1,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 2,2,,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 4,1,,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 6,3,,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 8,2,,
,SHEBOYGAN - TOWN OF SHEBOYGAN FALLS - WARD 1,1,,
,SHEBOYGAN - TOWN OF SHEBOYGAN FALLS - WARD 2,1,1,
,SHEBOYGAN - TOWN OF WILSON - WARD 1,1,,
,SHEBOYGAN - TOWN OF WILSON - WARD 2,1,,
,SHEBOYGAN - TOWN OF WILSON - WARD 3,1,1,
,SHEBOYGAN - TOWN OF WILSON - WARD 4,3,1,
,SHEBOYGAN - VILLAGE OF ADELL - WARD 1,1,,
,SHEBOYGAN - VILLAGE OF CASCADE - WARD 1,,1,
,SHEBOYGAN - VILLAGE OF CEDAR GROVE - WARD 1,1,,
,SHEBOYGAN - VILLAGE OF CEDAR GROVE - WARD 2,3,,
,SHEBOYGAN - VILLAGE OF CEDAR GROVE - WARD 3,2,,
,SHEBOYGAN - VILLAGE OF HOWARDS GROVE - WARD 1,1,,
,SHEBOYGAN - VILLAGE OF HOWARDS GROVE - WARD 2,3,,
,SHEBOYGAN - VILLAGE OF HOWARDS GROVE - WARD 3,2,,
,SHEBOYGAN - VILLAGE OF HOWARDS GROVE - WARD 4,1,,
,SHEBOYGAN - VILLAGE OF KOHLER - WARD 1,1,,
,SHEBOYGAN - VILLAGE OF KOHLER - WARD 2,4,,
,SHEBOYGAN - VILLAGE OF KOHLER - WARD 3,7,1,
,SHEBOYGAN - VILLAGE OF OOSTBURG - WARD 1,3,,
,SHEBOYGAN - VILLAGE OF OOSTBURG - WARD 2,3,,
,SHEBOYGAN - VILLAGE OF OOSTBURG - WARD 3,1,1,
,SHEBOYGAN - VILLAGE OF OOSTBURG - WARD 4,1,,
,SHEBOYGAN - VILLAGE OF RANDOM LAKE - WARD 1,1,,
,SHEBOYGAN - VILLAGE OF WALDO - WARD 1,1,,
,TAYLOR - CITY OF MEDFORD - WARD 5,1,1,
,TAYLOR - CITY OF MEDFORD - WARD 6,1,,
,TAYLOR - CITY OF MEDFORD - WARD 7,,1,
,TAYLOR - CITY OF MEDFORD - WARD 8,1,,
,TAYLOR - TOWN OF BROWNING - WARD 1,1,,
,TAYLOR - TOWN OF HOLWAY - WARD 1,3,,
,TAYLOR - TOWN OF LITTLE BLACK - WARD 2,1,,
,TAYLOR - TOWN OF MEDFORD - WARD 1,2,,
,TAYLOR - TOWN OF MEDFORD - WARD 2,1,,
,TAYLOR - TOWN OF MEDFORD - WARD 3,2,,
,TAYLOR - TOWN OF RIB LAKE - WARD 2,1,,
,TAYLOR - VILLAGE OF GILMAN - WARD 1,1,,
,TREMPEALEAU - CITY OF GALESVILLE - WARD 2,1,,
,TREMPEALEAU - CITY OF GALESVILLE - WARD 3,,1,
,TREMPEALEAU - CITY OF INDEPENDENCE - WARD 3,1,,
,TREMPEALEAU - TOWN OF ARCADIA - WARD 3,3,,
,TREMPEALEAU - TOWN OF CALEDONIA - WARD 2,1,,
,TREMPEALEAU - TOWN OF ETTRICK - WARD 2,1,,
,TREMPEALEAU - TOWN OF GALE - WARD 3,1,,
,TREMPEALEAU - TOWN OF HALE - WARD 1,,1,
,TREMPEALEAU - TOWN OF PRESTON - WARD 3,,1,
,TREMPEALEAU - TOWN OF SUMNER - WARD 1,1,,
,TREMPEALEAU - TOWN OF TREMPEALEAU - WARD 1,1,,
,TREMPEALEAU - TOWN OF TREMPEALEAU - WARD 2,1,,
,TREMPEALEAU - VILLAGE OF ETTRICK - WARD 1,1,,
,VERNON - CITY OF VIROQUA - WARD 3,2,,
,VERNON - CITY OF VIROQUA - WARD 4,2,,
,VERNON - CITY OF VIROQUA - WARD 5,1,1,
,VERNON - CITY OF WESTBY - WARD 1,1,,
,VERNON - CITY OF WESTBY - WARD 2,,1,
,VERNON - CITY OF WESTBY - WARD 3,1,,
,VERNON - TOWN OF CHRISTIANA - WARD 1,1,,
,VERNON - TOWN OF COON - WARD 1,,1,
,VERNON - TOWN OF FRANKLIN - WARD 1,1,,
,VERNON - TOWN OF GENOA - WARD 1,1,,
,VERNON - TOWN OF HAMBURG - WARD 1,1,,
,VERNON - TOWN OF KICKAPOO - WARD 1,2,,
,VERNON - TOWN OF STERLING - WARD 1,1,2,
,VERNON - TOWN OF VIROQUA - WARD 1,1,,
,VERNON - TOWN OF VIROQUA - WARD 2,,1,
,VERNON - TOWN OF WHITESTOWN - WARD 1,1,1,
,VERNON - VILLAGE OF COON VALLEY - WARD 1,1,,
,VILAS - CITY OF EAGLE RIVER - WARD 1,,1,
,VILAS - TOWN OF ARBOR VITAE - WARD 4,1,,
,VILAS - TOWN OF ARBOR VITAE - WARD 5,1,,
,VILAS - TOWN OF ARBOR VITAE - WARD 6,1,,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 1,1,,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 2,2,,
,VILAS - TOWN OF CONOVER - WARD 1,1,1,
,VILAS - TOWN OF LINCOLN - WARD 3,4,1,
,VILAS - TOWN OF MANITOWISH WATERS - WARD 1,1,,
,VILAS - TOWN OF PHELPS - WARD 2,1,,
,VILAS - TOWN OF PRESQUE ISLE - WARD 1,1,,
,VILAS - TOWN OF ST. GERMAIN - WARD 1,2,,
,VILAS - TOWN OF ST. GERMAIN - WARD 2,1,,
,VILAS - TOWN OF WASHINGTON - WARD 1,2,,
,WALWORTH - CITY OF DELAVAN - WARD 10,3,,
,WALWORTH - CITY OF DELAVAN - WARD 11,1,,
,WALWORTH - CITY OF DELAVAN - WARD 13,3,,
,WALWORTH - CITY OF DELAVAN - WARD 2,2,,
,WALWORTH - CITY OF DELAVAN - WARD 3,1,,
,WALWORTH - CITY OF DELAVAN - WARD 8,1,,
,WALWORTH - CITY OF DELAVAN - WARD 9,1,,
,WALWORTH - CITY OF ELKHORN - WARD 1,4,,
,WALWORTH - CITY OF ELKHORN - WARD 3,2,1,
,WALWORTH - CITY OF ELKHORN - WARD 4,1,,
,WALWORTH - CITY OF ELKHORN - WARD 5,1,,
,WALWORTH - CITY OF ELKHORN - WARD 6,4,1,
,WALWORTH - CITY OF LAKE GENEVA - WARD 10,2,1,
,WALWORTH - CITY OF LAKE GENEVA - WARD 2,2,1,
,WALWORTH - CITY OF LAKE GENEVA - WARD 3,1,1,
,WALWORTH - CITY OF LAKE GENEVA - WARD 6,,2,
,WALWORTH - CITY OF LAKE GENEVA - WARD 7,1,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 8,1,,
,WALWORTH - CITY OF WHITEWATER - WARD 1,5,1,
,WALWORTH - CITY OF WHITEWATER - WARD 4,1,,
,WALWORTH - CITY OF WHITEWATER - WARD 5,1,1,
,WALWORTH - CITY OF WHITEWATER - WARD 6,5,2,
,WALWORTH - CITY OF WHITEWATER - WARD 7,2,,
,WALWORTH - CITY OF WHITEWATER - WARD 8,5,1,
,WALWORTH - CITY OF WHITEWATER - WARD 9,3,,
,WALWORTH - TOWN OF DARIEN - WARD 1,,1,
,WALWORTH - TOWN OF DELAVAN - WARD 1,1,,
,WALWORTH - TOWN OF DELAVAN - WARD 3,3,1,
,WALWORTH - TOWN OF DELAVAN - WARD 6,1,2,
,WALWORTH - TOWN OF DELAVAN - WARD 8,3,,
,WALWORTH - TOWN OF EAST TROY - WARD 1,,1,
,WALWORTH - TOWN OF EAST TROY - WARD 3,1,,
,WALWORTH - TOWN OF EAST TROY - WARD 4,,2,
,WALWORTH - TOWN OF EAST TROY - WARD 5,,2,
,WALWORTH - TOWN OF EAST TROY - WARD 6,1,,
,WALWORTH - TOWN OF GENEVA - WARD 2,1,,
,WALWORTH - TOWN OF GENEVA - WARD 3,1,,
,WALWORTH - TOWN OF GENEVA - WARD 4,2,,
,WALWORTH - TOWN OF GENEVA - WARD 5,2,,
,WALWORTH - TOWN OF GENEVA - WARD 7,1,1,
,WALWORTH - TOWN OF GENEVA - WARD 8,,1,
,WALWORTH - TOWN OF LA GRANGE - WARD 1,,2,
,WALWORTH - TOWN OF LA GRANGE - WARD 3,1,,
,WALWORTH - TOWN OF LAFAYETTE - WARD 1,1,1,
,WALWORTH - TOWN OF LAFAYETTE - WARD 2,,1,
,WALWORTH - TOWN OF LINN - WARD 2,1,,
,WALWORTH - TOWN OF LINN - WARD 5,,1,
,WALWORTH - TOWN OF LYONS - WARD 1,,1,
,WALWORTH - TOWN OF LYONS - WARD 3,2,,
,WALWORTH - TOWN OF RICHMOND - WARD 1,1,,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 1,2,,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 2,1,,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 3,1,1,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 4,1,,
,WALWORTH - TOWN OF TROY - WARD 1,1,1,
,WALWORTH - TOWN OF TROY - WARD 2,3,,
,WALWORTH - TOWN OF TROY - WARD 3,1,,
,WALWORTH - TOWN OF WALWORTH - WARD 2,2,,
,WALWORTH - TOWN OF WALWORTH - WARD 3,1,,
,WALWORTH - TOWN OF WHITEWATER - WARD 1,,1,
,WALWORTH - TOWN OF WHITEWATER - WARD 2,2,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 2,1,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 4,2,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 5,2,,
,WALWORTH - VILLAGE OF EAST TROY - WARD 1,4,,
,WALWORTH - VILLAGE OF EAST TROY - WARD 2,1,1,
,WALWORTH - VILLAGE OF EAST TROY - WARD 3,4,1,
,WALWORTH - VILLAGE OF EAST TROY - WARD 4,1,,
,WALWORTH - VILLAGE OF FONTANA - WARD 2,1,,
,WALWORTH - VILLAGE OF FONTANA - WARD 3,1,,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 2,1,,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 4,2,,
,WALWORTH - VILLAGE OF MUKWONAGO - WARD 11,1,,
,WALWORTH - VILLAGE OF SHARON - WARD 2,1,,
,WALWORTH - VILLAGE OF WALWORTH - WARD 1,,1,
,WALWORTH - VILLAGE OF WALWORTH - WARD 2,1,,
,WALWORTH - VILLAGE OF WALWORTH - WARD 3,1,,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 1,2,,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 2,1,,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 3,1,,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 4,4,,
,WASHBURN - CITY OF SHELL LAKE - WARD 2,1,,
,WASHBURN - CITY OF SPOONER - WARD 2,1,1,
,WASHBURN - CITY OF SPOONER - WARD 3,,1,
,WASHBURN - CITY OF SPOONER - WARD 4,1,1,
,WASHBURN - TOWN OF BROOKLYN - WARD 1,1,,
,WASHBURN - TOWN OF EVERGREEN - WARD 1,,1,
,WASHBURN - TOWN OF EVERGREEN - WARD 2,1,,
,WASHBURN - TOWN OF MINONG - WARD 1,1,,
,WASHBURN - TOWN OF SPOONER - WARD 1,1,,
,WASHBURN - TOWN OF SPOONER - WARD 2,2,,
,WASHBURN - VILLAGE OF BIRCHWOOD - WARD 1,1,,
,WASHINGTON - CITY OF HARTFORD - WARD 1,1,,
,WASHINGTON - CITY OF HARTFORD - WARD 10,4,1,
,WASHINGTON - CITY OF HARTFORD - WARD 12,2,,
,WASHINGTON - CITY OF HARTFORD - WARD 13,3,,
,WASHINGTON - CITY OF HARTFORD - WARD 14,1,,
,WASHINGTON - CITY OF HARTFORD - WARD 2,1,1,
,WASHINGTON - CITY OF HARTFORD - WARD 4,3,,
,WASHINGTON - CITY OF HARTFORD - WARD 5,2,,
,WASHINGTON - CITY OF HARTFORD - WARD 9,2,,
,WASHINGTON - CITY OF WEST BEND - WARD 10,1,,
,WASHINGTON - CITY OF WEST BEND - WARD 12,5,,
,WASHINGTON - CITY OF WEST BEND - WARD 13,,1,
,WASHINGTON - CITY OF WEST BEND - WARD 14,1,,
,WASHINGTON - CITY OF WEST BEND - WARD 15,1,,
,WASHINGTON - CITY OF WEST BEND - WARD 2,2,,
,WASHINGTON - CITY OF WEST BEND - WARD 20,1,2,
,WASHINGTON - CITY OF WEST BEND - WARD 21,1,1,
,WASHINGTON - CITY OF WEST BEND - WARD 22,2,,
,WASHINGTON - CITY OF WEST BEND - WARD 23,1,,
,WASHINGTON - CITY OF WEST BEND - WARD 24,6,2,
,WASHINGTON - CITY OF WEST BEND - WARD 4,3,1,
,WASHINGTON - CITY OF WEST BEND - WARD 5,2,,
,WASHINGTON - CITY OF WEST BEND - WARD 7,6,,
,WASHINGTON - CITY OF WEST BEND - WARD 8,2,1,
,WASHINGTON - CITY OF WEST BEND - WARD 9,1,,
,WASHINGTON - TOWN OF ADDISON - WARD 3,1,,
,WASHINGTON - TOWN OF ADDISON - WARD 5,1,,
,WASHINGTON - TOWN OF BARTON - WARD 1,3,1,
,WASHINGTON - TOWN OF BARTON - WARD 4,2,,
,WASHINGTON - TOWN OF ERIN - WARD 1,1,,
,WASHINGTON - TOWN OF ERIN - WARD 2,4,,
,WASHINGTON - TOWN OF ERIN - WARD 3,1,1,
,WASHINGTON - TOWN OF FARMINGTON - WARD 1,3,1,
,WASHINGTON - TOWN OF FARMINGTON - WARD 2,1,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 3,,1,
,WASHINGTON - TOWN OF FARMINGTON - WARD 4,,1,
,WASHINGTON - TOWN OF FARMINGTON - WARD 5,1,,
,WASHINGTON - TOWN OF GERMANTOWN - WARD 1,1,,
,WASHINGTON - TOWN OF HARTFORD - WARD 1,2,2,
,WASHINGTON - TOWN OF HARTFORD - WARD 2,,1,
,WASHINGTON - TOWN OF HARTFORD - WARD 4,1,,
,WASHINGTON - TOWN OF HARTFORD - WARD 5,1,1,
,WASHINGTON - TOWN OF JACKSON - WARD 2,3,,
,WASHINGTON - TOWN OF JACKSON - WARD 3,1,,
,WASHINGTON - TOWN OF JACKSON - WARD 4,,2,
,WASHINGTON - TOWN OF JACKSON - WARD 6,2,,
,WASHINGTON - TOWN OF KEWASKUM - WARD 2,3,,
,WASHINGTON - TOWN OF POLK - WARD 1,1,,
,WASHINGTON - TOWN OF POLK - WARD 3,1,1,
,WASHINGTON - TOWN OF POLK - WARD 4,1,,
,WASHINGTON - TOWN OF POLK - WARD 5,3,,
,WASHINGTON - TOWN OF TRENTON - WARD 3,1,,
,WASHINGTON - TOWN OF TRENTON - WARD 5,2,,
,WASHINGTON - TOWN OF TRENTON - WARD 6,4,,
,WASHINGTON - TOWN OF WAYNE - WARD 3,2,1,
,WASHINGTON - TOWN OF WEST BEND - WARD 1,2,,
,WASHINGTON - TOWN OF WEST BEND - WARD 2,1,,
,WASHINGTON - TOWN OF WEST BEND - WARD 3,3,1,
,WASHINGTON - TOWN OF WEST BEND - WARD 4,4,,
,WASHINGTON - TOWN OF WEST BEND - WARD 5,2,,
,WASHINGTON - TOWN OF WEST BEND - WARD 7,1,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 1,4,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 10,3,3,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 11,4,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 13,5,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 14,2,1,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 15,1,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 16,2,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 17,3,1,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 3,,1,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 4,5,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 5,7,1,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 6,,1,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 7,1,1,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 8,1,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 9,3,1,
,WASHINGTON - VILLAGE OF JACKSON - WARD 2,2,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 4,3,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 7,2,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 2,2,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 4,1,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 5,3,1,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 1,9,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 2,2,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 3,4,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 4,7,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 5,4,1,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 6,7,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 7,1,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 8,12,2,
,WASHINGTON - VILLAGE OF SLINGER - WARD 1,1,2,
,WASHINGTON - VILLAGE OF SLINGER - WARD 4,1,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 6,2,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 7,3,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 8,1,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 01,,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 02,4,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 03,6,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 04,2,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 05,3,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 06,4,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 07,6,3,
,WAUKESHA - CITY OF BROOKFIELD - WARD 08,5,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 09,8,3,
,WAUKESHA - CITY OF BROOKFIELD - WARD 10,7,2,
,WAUKESHA - CITY OF BROOKFIELD - WARD 11,8,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 12,12,2,
,WAUKESHA - CITY OF BROOKFIELD - WARD 13,6,5,
,WAUKESHA - CITY OF BROOKFIELD - WARD 14,4,2,
,WAUKESHA - CITY OF BROOKFIELD - WARD 15,4,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 16,1,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 17,3,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 18,3,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 19,3,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 20,8,2,
,WAUKESHA - CITY OF BROOKFIELD - WARD 21,4,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 22,5,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 23,1,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 24,4,2,
,WAUKESHA - CITY OF DELAFIELD - WARD 10,1,1,
,WAUKESHA - CITY OF DELAFIELD - WARD 11,3,,
,WAUKESHA - CITY OF DELAFIELD - WARD 12,,1,
,WAUKESHA - CITY OF DELAFIELD - WARD 13,1,,
,WAUKESHA - CITY OF DELAFIELD - WARD 14,2,,
,WAUKESHA - CITY OF DELAFIELD - WARD 2,2,,
,WAUKESHA - CITY OF DELAFIELD - WARD 4,1,,
,WAUKESHA - CITY OF DELAFIELD - WARD 5,1,,
,WAUKESHA - CITY OF DELAFIELD - WARD 7,1,1,
,WAUKESHA - CITY OF DELAFIELD - WARD 8,2,,
,WAUKESHA - CITY OF DELAFIELD - WARD 9,1,,
,WAUKESHA - CITY OF MUSKEGO - WARD 10,2,1,
,WAUKESHA - CITY OF MUSKEGO - WARD 11,5,,
,WAUKESHA - CITY OF MUSKEGO - WARD 12,5,2,
,WAUKESHA - CITY OF MUSKEGO - WARD 13,6,1,
,WAUKESHA - CITY OF MUSKEGO - WARD 14,4,3,
,WAUKESHA - CITY OF MUSKEGO - WARD 15,4,,
,WAUKESHA - CITY OF MUSKEGO - WARD 16,2,,
,WAUKESHA - CITY OF MUSKEGO - WARD 2,6,2,
,WAUKESHA - CITY OF MUSKEGO - WARD 3,7,,
,WAUKESHA - CITY OF MUSKEGO - WARD 4,2,,
,WAUKESHA - CITY OF MUSKEGO - WARD 5,7,,
,WAUKESHA - CITY OF MUSKEGO - WARD 6,6,1,
,WAUKESHA - CITY OF MUSKEGO - WARD 7,5,,
,WAUKESHA - CITY OF MUSKEGO - WARD 8,2,,
,WAUKESHA - CITY OF MUSKEGO - WARD 9,5,2,
,WAUKESHA - CITY OF NEW BERLIN - WARD 1,3,1,
,WAUKESHA - CITY OF NEW BERLIN - WARD 10,1,,
,WAUKESHA - CITY OF NEW BERLIN - WARD 11,1,,
,WAUKESHA - CITY OF NEW BERLIN - WARD 15,2,,
,WAUKESHA - CITY OF NEW BERLIN - WARD 16,10,3,
,WAUKESHA - CITY OF NEW BERLIN - WARD 18,4,,
,WAUKESHA - CITY OF NEW BERLIN - WARD 20,4,,
,WAUKESHA - CITY OF NEW BERLIN - WARD 21,5,,
,WAUKESHA - CITY OF NEW BERLIN - WARD 22,3,,
,WAUKESHA - CITY OF NEW BERLIN - WARD 23,3,2,
,WAUKESHA - CITY OF NEW BERLIN - WARD 24,5,,
,WAUKESHA - CITY OF NEW BERLIN - WARD 25,5,,
,WAUKESHA - CITY OF NEW BERLIN - WARD 26,6,,
,WAUKESHA - CITY OF NEW BERLIN - WARD 27,8,2,
,WAUKESHA - CITY OF NEW BERLIN - WARD 3,3,1,
,WAUKESHA - CITY OF NEW BERLIN - WARD 4,3,1,
,WAUKESHA - CITY OF NEW BERLIN - WARD 5,9,2,
,WAUKESHA - CITY OF NEW BERLIN - WARD 8,5,1,
,WAUKESHA - CITY OF NEW BERLIN - WARD 9,4,,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 1,9,,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 10,3,,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 11,2,,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 2,4,,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 3,1,,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 4,2,2,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 5,,2,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 6,3,2,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 7,1,,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 8,3,2,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 9,,1,
,WAUKESHA - CITY OF PEWAUKEE - WARD 1,7,1,
,WAUKESHA - CITY OF PEWAUKEE - WARD 10,3,2,
,WAUKESHA - CITY OF PEWAUKEE - WARD 2,8,2,
,WAUKESHA - CITY OF PEWAUKEE - WARD 3,1,,
,WAUKESHA - CITY OF PEWAUKEE - WARD 5,3,1,
,WAUKESHA - CITY OF PEWAUKEE - WARD 6,5,1,
,WAUKESHA - CITY OF PEWAUKEE - WARD 7,2,1,
,WAUKESHA - CITY OF PEWAUKEE - WARD 9,1,,
,WAUKESHA - CITY OF WAUKESHA - WARD 1,3,,
,WAUKESHA - CITY OF WAUKESHA - WARD 10,1,1,
,WAUKESHA - CITY OF WAUKESHA - WARD 11,3,1,
,WAUKESHA - CITY OF WAUKESHA - WARD 12,4,1,
,WAUKESHA - CITY OF WAUKESHA - WARD 13,3,,
,WAUKESHA - CITY OF WAUKESHA - WARD 14,2,1,
,WAUKESHA - CITY OF WAUKESHA - WARD 15,1,,
,WAUKESHA - CITY OF WAUKESHA - WARD 16,4,2,
,WAUKESHA - CITY OF WAUKESHA - WARD 17,4,2,
,WAUKESHA - CITY OF WAUKESHA - WARD 18,5,1,
,WAUKESHA - CITY OF WAUKESHA - WARD 19,10,,
,WAUKESHA - CITY OF WAUKESHA - WARD 2,5,1,
,WAUKESHA - CITY OF WAUKESHA - WARD 20,3,3,
,WAUKESHA - CITY OF WAUKESHA - WARD 21,2,1,
,WAUKESHA - CITY OF WAUKESHA - WARD 22,9,1,
,WAUKESHA - CITY OF WAUKESHA - WARD 23,2,1,
,WAUKESHA - CITY OF WAUKESHA - WARD 24,2,,
,WAUKESHA - CITY OF WAUKESHA - WARD 25,4,2,
,WAUKESHA - CITY OF WAUKESHA - WARD 26,1,1,
,WAUKESHA - CITY OF WAUKESHA - WARD 28,2,,
,WAUKESHA - CITY OF WAUKESHA - WARD 29,1,,
,WAUKESHA - CITY OF WAUKESHA - WARD 3,1,,
,WAUKESHA - CITY OF WAUKESHA - WARD 30,6,2,
,WAUKESHA - CITY OF WAUKESHA - WARD 31,3,3,
,WAUKESHA - CITY OF WAUKESHA - WARD 32,5,1,
,WAUKESHA - CITY OF WAUKESHA - WARD 33,2,1,
,WAUKESHA - CITY OF WAUKESHA - WARD 35,10,,
,WAUKESHA - CITY OF WAUKESHA - WARD 36,11,1,
,WAUKESHA - CITY OF WAUKESHA - WARD 37,2,1,
,WAUKESHA - CITY OF WAUKESHA - WARD 38,4,,
,WAUKESHA - CITY OF WAUKESHA - WARD 4,1,,
,WAUKESHA - CITY OF WAUKESHA - WARD 5,4,,
